sha256,num_files,num_unique_classes,class_ids,cross_class_duplicate,already_leaks_in_old_split,paths
f4ce9fb64a1229fc945116b688c6cefa04d475e77e6c5df9a5fa111bb7cdbff9,1,1,9,0,0,Train/9/00028_00007_00024.png
f4ced850b87957316292525be41be5d5f36e12cedaf16deb8e832537f697c04d,1,1,14,0,0,Train/14/00038_00049_00010.png
f4d9ff635d378966a55977e39ce4ab59e4faeffa79ac8f44196b97ea5e61ffe6,1,1,2,0,0,Train/2/00017_00036_00017.png
f4dcb218328634c81d18abecacd696ce8cfba8618e7239641628ca5959458ad1,1,1,11,0,0,Train/11/00033_00018_00018.png
f4e12093cd6907a739247ee8d775a884c728ee413c5ed51cf08171b356055332,1,1,33,0,0,Train/33/00001_00051_00027.png
f4f0500b6a1247c696dbbac50c5142a52d9bbdcda6d60ab5897207cf848de318,1,1,13,0,0,Train/13/00035_00009_00028.png
f4f29b958c90989bc214236b2a30591491afe327d4cf0a951bbcb634834e5022,1,1,6,0,0,Train/6/00023_00002_00005.png
f4fc3d4d9d0845794d3db0c9bd99e1b866b775de546c131450f142b025d8ae59,1,1,14,0,0,Train/14/00038_00039_00015.png
f4fcfd435ab8f4e854136fc23b202ccdf644009072da488aadaede555f7a2fbb,1,1,15,0,0,Train/15/00039_00003_00010.png
f5027b2fde6fd4897a7201a27b7608a5c3618226cd6c32719e8e25cf72cebc89,1,1,10,0,0,Train/10/00029_00005_00009.png
f5041150512dd09a26c5ed42c6781780c6e6667f658614f0dae13d00bd5a2f03,1,1,2,0,0,Train/2/00017_00011_00023.png
f50632957d2dd327e3fc41bffd497b9ee06716b8b7f51cb84784dbf922757a2e,1,1,33,0,0,Train/33/00001_00064_00021.png
f5076d35301cfebc8c8283608833eed2ce40f99edf2a92c45be3bb42fddc13a6,1,1,4,0,0,Train/4/00020_00003_00022.png
f5089ca8bec66daef6113599767e67dc9d6212bf88516d3d77268f69cd71def1,1,1,14,0,0,Train/14/00038_00010_00025.png
f509ce271f646e640c123db1c13d30fd3b1d8630c82d47bdfb7ef5dded79b5aa,1,1,14,0,0,Train/14/00038_00001_00017.png
f50d78b6c1f17eaf9974b50eae0a60760b4f34261f22a5d39a8688c3d5511d13,1,1,14,0,0,Train/14/00038_00039_00016.png
f50d861aa1c656632fdd2a6fea00d97b6b27cfbc9f3995a2461883ba34f6645c,4,2,5;18,1,0,Train/5/005_0002.png|Train/5/005_1_0002.png|Train/18/005_0002.png|Train/18/005_1_0002.png
f50f2a202d4975e081a2c80b9978555898ea0dad3e37dbf507bd411ccc5ba653,1,1,14,0,0,Train/14/00038_00039_00000.png
f513d7f2cd97068c6fb2bf0eaca2f75366d3068964d7f83f2637fd9346c47709,1,1,33,0,0,Train/33/00001_00051_00022.png
f5158a493b54cf3e040620d12bbcc41411232265b0bd1d23856ca902f011c707,1,1,9,0,0,Train/9/00028_00006_00025.png
f5174625bd1ab0996e0c8f44ae280b4345f5d4189026013106d035cfca2c780b,1,1,33,0,0,Train/33/00001_00032_00006.png
f5220efcad25008a3fd82edd294a2f2186c950083fb132fbfd402fe6645995c8,1,1,11,0,0,Train/11/00033_00016_00022.png
f524e70505413bf01296c42e05ce2ec0dc45ad1e13b16379603c7d76b236f742,1,1,13,0,0,Train/13/00035_00013_00024.png
f526ae7fb088574f23b379a6d2e9291b07ca1708dc882bd586091f0b44e09182,1,1,1,0,0,Train/1/00014_00019_00028.png
f531dbcb0bd42fa9df619142531cf7f78863310e606b73ea53d2173ce87e3f54,1,1,7,0,0,Train/7/00025_00023_00016.png
f533a54820e2a8c1701ec408bece3e7bf2ba3bb8714a463fdfade0200b48c1d6,1,1,16,0,0,Train/16/00040_00004_00027.png
f53704857fc90d48d82eec243fbeebd6289d3fc43d2df8d6f7ea304495a9ce48,1,1,7,0,0,Train/7/00025_00044_00009.png
f538b93fdab1e78fe185dff9405fb0ebc956bc94d7845d6599120a1391f4cb6f,1,1,33,0,0,Train/33/00001_00000_00011.png
f53de9410f12e2dcff47e27d2d08bf0d89cc7b1f96f53c5b9e41be4dd308b093,1,1,1,0,0,Train/1/00014_00003_00003.png
f53f1bc4cd06842775725033afa10bd101d8b347b380e0b0e59d909829e7e2b2,1,1,14,0,0,Train/14/00038_00003_00005.png
f541d382f0dcd81c461c2e85ccfd1e37588b2cf41bf1bf971c6bcc31cca1c928,1,1,16,0,0,Train/16/00040_00010_00001.png
f5425c920a75e4c5216382dbaf5d67e22d5c0432758b5738ebfc520215c01059,1,1,33,0,0,Train/33/00001_00033_00024.png
f547882679bdb83cd45ecae4d4a1d8e8edfc844d007bc90b4de9b50ee1a5e456,1,1,41,0,0,Train/41/Screenshot 2026-04-30 235708.png
f547eacee13a26a57a5dad65c667cdf5689c39a2b07eb9867728b2c3e48d9021,1,1,14,0,0,Train/14/00038_00035_00015.png
f54d585064fb56c5a0a3ff969c858bdac71168b95ffde5aa6e8e348cc40e73f1,1,1,33,0,0,Train/33/00001_00000_00028.png
f5569b6b4c91de029c8115a36cd80878e67322a7fc0bce1b8cd9e8c57aca2408,1,1,13,0,0,Train/13/00035_00012_00023.png
f55728def8e2ad467c170e47ebd5fb84a5cff8751a0ecad41a80a1ba90770f19,4,2,5;18,1,0,Train/5/005_0024.png|Train/5/005_1_0024.png|Train/18/005_0024.png|Train/18/005_1_0024.png
f55b632601dd5bfca31dc459ed3e2a9c6053b2f9d0e48aabfd1f825decb4ccc8,1,1,7,0,0,Train/7/00025_00015_00025.png
f55e0549744458875ea75593feee3ae29b7e0909f2933ce032fc482faa65b182,1,1,13,0,0,Train/13/00035_00021_00011.png
f55e7e0e251428897c43ffab2ff3316fbc81c95f362abbb00b92342c2ec37a6a,1,1,14,0,0,Train/14/00038_00033_00006.png
f560b24f415c584b2e4a92f049a67face76f6a5d7e397d86cba0af17ded146e0,1,1,2,0,0,Train/2/00017_00034_00011.png
f566a379b09e5864d7b0b5a0531bc87d2c8abe69c96968b9dea7ebbd12f6ef75,1,1,7,0,0,Train/7/00025_00002_00008.png
f568c53307dd278a572a79efa37ac2d6bf3faaeeb634f5330c44d7ff587e0287,1,1,13,0,0,Train/13/00035_00027_00016.png
f56b11c4511283a5187fa1408dd15a6d5e5b209253751911634c28955cc4d7d6,1,1,4,0,0,Train/4/00020_00010_00013.png
f56d2416a8908110c8347f7c3f6a9f90722882b1de169d5c55805083ed50aece,1,1,33,0,0,Train/33/00001_00003_00000.png
f57bec842661464ba81aeabcd26c94e005e3ee7424aa7779a7634b9854a5b225,1,1,14,0,0,Train/14/00038_00047_00014.png
f57d4660b2c0523a8f39f4454883c8ef9de71c7633deea2daf5675b8957f7746,1,1,12,0,0,Train/12/00034_00005_00008.png
f585103010db1b262a696e9c191244f6b06d1938a40f29baa4d518dd1fb56537,1,1,4,0,0,Train/4/00020_00007_00003.png
f58cb9b4f89b96f586f879e98b5d50a9173a9f91b94aab7bd7449444897b0b10,1,1,33,0,0,Train/33/00001_00043_00003.png
f594bc3b4f83075f9c0a9b87a453132759f9db106495d043a0379e38b40eec62,4,1,23,0,0,Train/23/011_0045.png|Train/23/011_0063.png|Train/23/011_1_0045.png|Train/23/011_1_0063.png
f59d347dfb73e504e4cb11b5a885cd6e422106acd5be8eec76d9e3cb35f33e11,1,1,5,0,0,Train/5/00021_00005_00001.png
f59e66b233cbf1a40519c990b0dfd1169dbbce70dd98acc20297e92710beeb3d,1,1,13,0,0,Train/13/00035_00011_00019.png
f59f13aebf5f83af55ece2e4d6741831dc431c863ef8df43632d809c2d3886f2,1,1,7,0,0,Train/7/00025_00045_00000.png
f5aa674e0b4f4bcbaea0b1317b4108a9f2792846585c7a57b8373fa4062b8f5c,1,1,6,0,0,Train/6/00023_00009_00005.png
f5aaddd610d8116ff3047aa1065927856525f041cc0cca57b146cdab08538fa3,1,1,7,0,0,Train/7/00025_00031_00028.png
f5b6bdb636ee19b46169120cea02d90562ee3b0cff672d53a12cc6071e107649,1,1,7,0,0,Train/7/00025_00011_00022.png
f5ba72be70ec154d7dfff66c1de4fe1edb8cdd7e7bd395588ad386db6fce65a9,1,1,14,0,0,Train/14/00038_00038_00009.png
f5c18cdb68c6af84fdc2e913edcc0ec1805e41e052893dc3c2e48dcb2ba997b8,1,1,2,0,0,Train/2/00017_00021_00000.png
f5c3bedecc9eb200802ea836794b0370eceed083702dbd70a0ac5824fcea55cf,1,1,10,0,0,Train/10/00029_00002_00002.png
f5c52bce8d6400d8ba1f3e17e62e88f6be0154f3dacf981747e34c12bfdf5a8a,1,1,13,0,0,Train/13/00035_00001_00003.png
f5c7710b154915f73f76e6362128ab61dcc0c7b32a3a757803a2cd3c0ba3631a,1,1,2,0,0,Train/2/00017_00036_00007.png
f5cb9b677ab666104025f9ca438443644e11f8301f5cca790df9aa44475f78b7,1,1,11,0,0,Train/11/00033_00015_00022.png
f5d07316ede324b7fb446723f11f91da6153e32ecc33724d0a2852ce518382cb,1,1,14,0,0,Train/14/00038_00029_00014.png
f5dcc6ef3ab63afbcab2ae7b21c3a7931e3751e2ebe2f72d02e3b730772debc3,1,1,14,0,0,Train/14/00038_00006_00001.png
f5deb547f6875f134daee260c6e3e9a6691d5afb1cb0fab4d9e61a5aac6f3cac,1,1,11,0,0,Train/11/00033_00011_00007.png
f5e43ec062daa95e2e96fc4b2b47fe593861504b0dc04afdffd39974fc7f467d,1,1,33,0,0,Train/33/00001_00026_00018.png
f5eae831a693d9311edd1ba49b138b68c89bf3f4ec8064dd21a6f8769da41ac0,1,1,14,0,0,Train/14/00038_00053_00009.png
f5ef8745a0a69669b7eb3bdc177f527434fa834ed71a39ee6ecc1dc1eb7209ad,1,1,2,0,0,Train/2/00017_00026_00005.png
f5f2290810a9f7f108074b9ef2e59de8b3c4345215b5a932d13d1dc16ea88192,1,1,12,0,0,Train/12/00034_00011_00017.png
f5fdf6608621274c29e8b07a138128095ce98d43f3e2865ac753dc5f1e604c83,1,1,13,0,0,Train/13/00035_00017_00008.png
f6002a225a2e4d861ca0f7e3973560dc09519ab2fde5da6a280157c898e56b59,1,1,14,0,0,Train/14/00038_00059_00029.png
f603a95972a579a881735c82ef83877bf2f28ffa5760ef088dd96c453854a16b,1,1,14,0,0,Train/14/00038_00054_00005.png
f60650721ae2815da083e9ffc7888e121ca330bc1c5eab19de5d0371eb8b0117,1,1,2,0,0,Train/2/00017_00017_00014.png
f61594843b16d24f2f9d7eedb63bea14e39ed8c40d149aa4cc40ae68d17970ab,1,1,7,0,0,Train/7/00025_00005_00001.png
f62d76a19b6dfc78585b28dd58731f621114f0b0a2396458b07eb013d52fd3c2,1,1,9,0,0,Train/9/00028_00003_00003.png
f62ddc0248c6815148e280ee61474f34a3f36cd1cb096ad91cd5b8af6506c7e8,1,1,11,0,0,Train/11/00033_00012_00003.png
f63b140f9b9adef85064e576f418343f72223b9ff06b6bf436d8b3e1cd844063,1,1,14,0,0,Train/14/00038_00022_00000.png
f63efaca8be729cedd6e37c928c1249ecc976b80949beaad09f7bb3cf7adf1b2,1,1,13,0,0,Train/13/00035_00001_00000.png
f641c8c2a5fc6cafebcc1790dfa12fdbdf4509ed8240f1be6e1fcbaef6e65b1f,1,1,14,0,0,Train/14/00038_00012_00013.png
f642dd5f84fc784ae9d56d6ecf322bd237c092c6d7e153c9677d1670bdcdf154,1,1,2,0,0,Train/2/00017_00016_00012.png
f64a60a2e90a117cb3e1e2ed2c1439fc363cb7e560159e9b193c542384cfe814,1,1,7,0,0,Train/7/00025_00025_00026.png
f64be605b4883d61962eee2c81d585b53b34a5bb664f8946c4129bac68b63f3a,1,1,15,0,0,Train/15/00039_00002_00009.png
f654da030c069020e377ce2ec7ea2e11023cc6ef0b4370ca2f85ed1607ca6110,1,1,7,0,0,Train/7/00025_00043_00018.png
f6562a39a0fb4f497c0ec71fe46c585f550172ca5b9d939139938755ba110b60,1,1,33,0,0,Train/33/00001_00013_00010.png
f6580b5d962dbb25db41a75d4bf41ffc4d57df20a732a9edcb3a534cf64988bd,1,1,7,0,0,Train/7/00025_00028_00023.png
f65ddf006c978673d28d2c0e9074a9b4322cb4a31fd1e54cf971201d083d9fb2,1,1,2,0,0,Train/2/00017_00023_00027.png
f680b8df7c7a0adad342bb51ecf6aa102fbd197b487dcd8ee5bcaabe5b248f0c,1,1,5,0,0,Train/5/00021_00001_00014.png
f68545e9bdb137d0a6fc9df453b99b11fc0f1133ef0d7cf76c90c70fe17889c6,1,1,2,0,0,Train/2/00017_00015_00002.png
f68dcfb10addf535066e1ee0d344f04fda99e23f4d0872a1f57052f82e887ab0,1,1,6,0,0,Train/6/00023_00009_00012.png
f6990a766e5a100d072488d18dde22f587cb59ea74bef93f5c12994b11016dc1,1,1,14,0,0,Train/14/00038_00040_00028.png
f69d90a59711d8ef20090fa8397aaf8b44116b1374e69dc1c927926615ec2549,1,1,9,0,0,Train/9/00028_00005_00025.png
f69f2c1b2abb4127d84022f790d35ef0312ab82468aa3f17d3d0d35382c123a4,1,1,7,0,0,Train/7/00025_00020_00016.png
f6a084c252d938ae0777fc2262f19cd33eade3f3bf6f623bad2f33150cee8985,1,1,12,0,0,Train/12/00034_00008_00015.png
f6a42a6978ca8fd4bbdd76a035d77d44807fc1926706e4b79b398cce1ab3cd8f,1,1,7,0,0,Train/7/00025_00040_00001.png
f6a703c3fca57345afe0e06b9c77703f37b4712cb9787b662dd2d1301705e481,1,1,13,0,0,Train/13/00035_00009_00004.png
f6acd066d226a9d0bbb7d5a6e2456a25578a3ba3d699ca27c185804a46f26259,1,1,14,0,0,Train/14/00038_00041_00009.png
f6aef13d2e44c36eedc8367521abd81b01f470c291737b955e7f3e482b322af7,1,1,13,0,0,Train/13/00035_00012_00005.png
f6b33a420120934550e17d440e46159cc60cbd13e51a8c748b9587918e637fcb,1,1,33,0,0,Train/33/00001_00039_00019.png
f6b483736a5ba155750f65e276e3f8e9dabaf8eb28dfee67278f82d0a767d123,1,1,6,0,0,Train/6/00023_00015_00021.png
f6bf633ebec120a2d22a16daaa54005a44dab24579b34ae83fd35b770af4b45f,1,1,5,0,0,Train/5/00021_00008_00015.png
f6c0b4cbd7793a54c87dfdfbc5ff93779bc808eb2869502f44b613db89314507,1,1,2,0,0,Train/2/00017_00002_00027.png
f6c8e74e154bf073c82691df8ff3174916719cbeb8f49f5a55af1ead2e4ad466,1,1,14,0,0,Train/14/00038_00051_00029.png
f6d0ece1461ded32574dbb74af1f8f6c83d1c9efd1ea270f5cad25a307393892,2,1,39,0,0,Train/39/054_0060.png|Train/39/054_1_0060.png
f6d1e1826d1980045326944fcb9da82faaad6f5b6f75f8fcc9836c9127464de7,1,1,2,0,0,Train/2/00017_00033_00006.png
f6d387d492ebd168b9a6a09a6142ac944df244f0f2c33a6a5da722c7877b17fa,1,1,7,0,0,Train/7/00025_00039_00000.png
f6d4a5b5766d98f000824266a75be5fd74949c2eabf342004c7d4277d8664290,1,1,13,0,0,Train/13/00035_00033_00027.png
f6d8017d81790ee6d4e302c43563153d99e7322a0b173ca9940ff02dd7f6edaa,1,1,33,0,0,Train/33/00001_00022_00027.png
f6de5d98a21e18fc407d02d316edee9cdb10cffb9ba1cdc4e229fb2283a14252,1,1,10,0,0,Train/10/00029_00002_00024.png
f6e766d949e891e2aabc9e1e228651c6bfe3fab32901ab53d86ca1f28922e791,1,1,5,0,0,Train/5/00021_00000_00028.png
f6e773ab8adb54274c382f7c5ef15623702591fb14bf44154ec6026ca8b10839,1,1,6,0,0,Train/6/00023_00007_00024.png
f6edbc9291f6f2096f42a729de3c3726b0f02cbd21360c085f065a03ff7e6c63,1,1,3,0,0,Train/3/00019_00005_00013.png
f6f17e77fe0538ebcada926cb623f13d83a3fa12b28a3348c661b8ca99b47575,1,1,13,0,0,Train/13/00035_00034_00019.png
f6f1e333a945fa960226addd551b5d7bd9fd320880af66c4f8aa2de293d13627,1,1,14,0,0,Train/14/00038_00063_00017.png
f6f222e06dccc59c3c6d52a85952885a1429611a9ae0f465bb6efd2059343c00,1,1,1,0,0,Train/1/00014_00024_00023.png
f6f401539e7c7a1209092b76e30c2116c3e812b660557ef1c355016bfc22ad71,1,1,14,0,0,Train/14/00038_00054_00029.png
f6fbfc1938de4a92f30248fad1e33705973d2a7bbfd1402d9b8782cb28f9c5d4,1,1,12,0,0,Train/12/00034_00006_00010.png
f703d059c0262bb4ee5c3cfe4c214cc64386ae27864e8bfd7c28f35924851689,1,1,6,0,0,Train/6/00023_00012_00001.png
f70b053cf2077a3246feacc59f1177380314ac1e47fc640195f91420004ba540,1,1,13,0,0,Train/13/00035_00021_00004.png
f70eb3bb2a4538cf05c2829f980dde311a3453967a45ad1c1c41f32863e282c2,1,1,14,0,0,Train/14/00038_00044_00023.png
f7119e3cb917ea635ec498077ba7253df1a9eb9bd6e0226f4a3ca653d2824003,1,1,11,0,0,Train/11/00033_00007_00024.png
f7127411062854819a9220464e14be3df9d9b0fc38bf965bf2c1d51b75ae7eae,1,1,14,0,0,Train/14/00038_00032_00023.png
f7129731e1d999c2b7cb87da3a4308edc97985564b68769b6d58c11a1510f140,1,1,3,0,0,Train/3/00019_00001_00003.png
f71653c3bb56a213749c96826d8c885f6b1cb4424d92950dc62b04de39931b91,1,1,5,0,0,Train/5/00021_00007_00027.png
f71f9e4704add8bd226c69fdd2f7d6c9a3a2a716a7eaea45fab685e2ca5f00a5,1,1,33,0,0,Train/33/00001_00013_00029.png
f72ba2ad6323aaa46d6fe64461594ca4c297b146b9df966083e75aff27032f56,1,1,14,0,0,Train/14/00038_00057_00015.png
f72d56988190474be043fc34029c620d9585605893aa26e8aa6bfb46dccc0d80,1,1,7,0,0,Train/7/00025_00042_00017.png
f734efe7e2c3080b50e8edcaa5b975b824db1a0522ab4a8e13db67099b89631e,1,1,4,0,0,Train/4/00020_00003_00024.png
f73928ef71b4b48f39ffc7d80938bf311378d1a047d622f147635e192bf8a742,1,1,33,0,0,Train/33/00001_00055_00029.png
f7431e89a72c2816ddb68d7ee13a04641aff7eb6e78f2b0124feb09341bb91ae,1,1,7,0,0,Train/7/00025_00008_00002.png
f75077282d807d1e632d9f592c3768b127bdb61cc7ec3df9b3a193e2f4c86d11,1,1,7,0,0,Train/7/00025_00023_00003.png
f7589087fff1bb5fcd5ebbf765097b67c63802327f2c3fe5c37b01c8dd275f74,1,1,2,0,0,Train/2/00017_00026_00007.png
f75c6fbff6ce801dce6fbc27742da41fbd055d72765bb5d65973b1ede0d69ca6,1,1,12,0,0,Train/12/00034_00011_00027.png
f75c707b7cf62e040360736dc9f8fedfa04c260a51f75a9a93fa8a62eb5ec212,1,1,7,0,0,Train/7/00025_00023_00026.png
f75e55d0dc51c59673e2c4a57e61caa768d04e027bc37e825d4d5c07b099dcc0,1,1,14,0,0,Train/14/00038_00044_00025.png
f75f36a69cfdfda6927b5a2133d2ccc4c9b8ce90376ef632c33588851bcd217f,1,1,33,0,0,Train/33/00001_00007_00008.png
f769329b5c2440f0c766854a4b3db26e145804082e56d26b6d6fcde5d19e1ff9,1,1,7,0,0,Train/7/00025_00044_00011.png
f769419971a7b3604d5465c1412ca77637f2ce4155c78358208558c0ea872a36,1,1,7,0,0,Train/7/00025_00044_00018.png
f76c3fef06bdbbe24800f0fc61a6563c6b2f6783491b05f2b72b4bdc026de9a0,1,1,7,0,0,Train/7/00025_00000_00028.png
f76e84b12b503c917e339f4c3bf9ce39600803f559e432f080b9c393b0c7f402,1,1,9,0,0,Train/9/00028_00014_00028.png
f77f72c797f143093eb439a301f27b4d55c01a4089f013ab5e809a4d57ab4728,1,1,16,0,0,Train/16/00040_00010_00008.png
f7827a60ad50ad91f92af5ab006b3a0d5e47a727306afd179aebc4c893cd45d3,1,1,7,0,0,Train/7/00025_00030_00029.png
f782ec3bf7995ac06bc79becd6712d6fe34e6a17a2b2ac33985b99b0b6c56f2c,1,1,14,0,0,Train/14/00038_00023_00014.png
f7844eaef46f0dc5ce8793fcaf3e6bd3b9f6dac416f544a1ce107ed5f8b21a4e,1,1,14,0,0,Train/14/00038_00002_00002.png
f785f60e988b4f561c0da129d53c259627ea8e5bc0a59abe3626841833af8d20,1,1,16,0,0,Train/16/00040_00004_00026.png
f786dd8ef8173d104a16b4d00261ca2aecfe3cdb79674a3ac92c6ae389652572,1,1,12,0,0,Train/12/00034_00013_00000.png
f792f2aeef26708369c074b5979d6987e4e285b28020fc541d282908ac082b93,1,1,16,0,0,Train/16/00040_00011_00014.png
f796a2e956bb698c1c9be57bc6c159f6df83da92077672972c5296b189d34d9e,1,1,11,0,0,Train/11/00033_00008_00012.png
f79b3c32c3d1dbfe470ffd800b2edbb15b22e582d8f5d36ba07fd2e8d4001aa7,1,1,7,0,0,Train/7/00025_00032_00002.png
f79d9fa8bb6ee29ba8e05a76e7323411a545143e27a229872701e77c606396ec,1,1,1,0,0,Train/1/00014_00000_00022.png
f7a4d4ff076866cccc81563e61b5878e28baa7fd098524ae90b64817a291df60,1,1,6,0,0,Train/6/00023_00003_00011.png
f7a840ff4011f327cf9e413a4b1c23c1dc86faf15dd464f451dfd112e35b3b62,1,1,2,0,0,Train/2/00017_00030_00008.png
f7b033277c1328cb9ab090395d47d630663a4e180d67dd5560e7280fba947527,1,1,9,0,0,Train/9/00028_00017_00012.png
f7b0489b019b8483ac5a07a74b4cb49e696b4cc66ba699c3442faf8d30695437,1,1,7,0,0,Train/7/00025_00027_00005.png
f7b118109fb9834799bf2ab2025dfbfeb9f2295461d47165aaf4c275901e303b,1,1,6,0,0,Train/6/00023_00012_00026.png
f7bde7be41588543bab3477bc5c764218dfc2c8c9e5efcefb82a623d3ad517f3,1,1,6,0,0,Train/6/00023_00005_00025.png
f7c0f61fcb82e15006825054a8b7e3de21f95ccb1bbab2e5d8ceee25a059d60e,1,1,33,0,0,Train/33/00001_00021_00008.png
f7e269efdacfad77a01728dd27ddfed144c707a6229e2d13a724c07a3cdcab54,1,1,14,0,0,Train/14/00038_00027_00014.png
f7ee45b65cb484836f8d492daf59001f0d4e01ea392aa95cdddafbad492d4bc7,1,1,9,0,0,Train/9/00028_00015_00026.png
f7ee91cf311c7df305063654257900fc3801329225beb031161bb42b5a4373f2,1,1,6,0,0,Train/6/00023_00011_00003.png
f7eedde24f1b5e4c071f4f437455da4157899a0a663a08dccf54f3f1c39c73eb,1,1,33,0,0,Train/33/00001_00058_00013.png
f7f5b3b78ba06e84d92cba2cd85aa917cbf2c4722d6e0a693a2288285f4afc31,1,1,33,0,0,Train/33/00001_00036_00024.png
f7f8ae1f9d0dcb0f00b430ec2b654bd3110088bfa80783e2132d6acc825574ef,2,1,39,0,0,Train/39/054_0073.png|Train/39/054_1_0073.png
f7fb2fd0c94e8fbab0e9d5a6ee60779610efed46fe5f8808c078bfaaba57f480,8,1,39,0,0,Train/39/054_0093.png|Train/39/054_0094.png|Train/39/054_0131.png|Train/39/054_0132.png|Train/39/054_1_0093.png|Train/39/054_1_0094.png|Train/39/054_1_0131.png|Train/39/054_1_0132.png
f7fc5630aea3a4bbf73ca2c0a027419be702a4440a95a9deba415a2c9c22740d,1,1,9,0,0,Train/9/00028_00017_00028.png
f7fc611578a68a02d8482c62fe1e373e7224a432f69ea92c8a1bc49c86399e28,1,1,4,0,0,Train/4/00020_00004_00010.png
f7fd7a885d4c450cc9fe99ffa79c24fd356ce43c0887d8711d2298f8473c182f,1,1,3,0,0,Train/3/00019_00000_00026.png
f800a4a71f294f201b55a5d1c541ed89969355392af930a2994d347174d53e7c,4,2,5;18,1,0,Train/5/005_0025.png|Train/5/005_1_0025.png|Train/18/005_0025.png|Train/18/005_1_0025.png
f80177cae01e708ad4cda2517157da9a503c7b495fe9687b652a2aafed941f02,1,1,33,0,0,Train/33/00001_00067_00005.png
f808b51ab9299973f11bc901ec127ea424f68e35ba10d38059d0ce7a9914f34f,1,1,13,0,0,Train/13/00035_00035_00017.png
f80d6620938f0a57f77bf2241672002d83f587c98bfa53dd50f4a4aa0bc509fc,1,1,2,0,0,Train/2/00017_00009_00021.png
f814d9a4dde66403a6d5d79aba52a82e71e2cc6f27c756f5c61705df391a10f7,1,1,33,0,0,Train/33/00001_00002_00026.png
f815829fd36b43cc351e9fab4ef7beff1472bc595e1cced0a4d1b0070f9419cc,1,1,33,0,0,Train/33/00001_00036_00028.png
f81a6b82b98354b889d985882c4c48a3d2acd9c123a56ee7c651db6eae006153,1,1,7,0,0,Train/7/00025_00016_00009.png
f81b7981882d826edfd793ee7baea5bb0073eef900adb6868e02bbdaf9bb188c,1,1,1,0,0,Train/1/00014_00017_00028.png
f821df75572b04c689022dc7c55d99e04eb9c06ee6f1ccb36ba87ee2cf7a4949,2,1,8,0,0,Train/8/035_0027.png|Train/8/035_1_0027.png
f82811b518e805c01092ed3f8ac6c4b816ea392c7061ba247b27d3da6546a315,1,1,7,0,0,Train/7/00025_00031_00012.png
f82973e7702d7fcc9413ea8a03184876c7674f40a0b91b9732bc63ee9185b652,1,1,13,0,0,Train/13/00035_00027_00007.png
f830edbf0b91f6d40ce3710ec3cfd802407af047c642f072f96ecae0ab217b9e,1,1,33,0,0,Train/33/00001_00048_00019.png
f83aa828f386a2cc825873c65c8660818d66f3d858b86499e764bae78cae225f,1,1,6,0,0,Train/6/00023_00016_00016.png
f83b021caf40db7c06bae0371d49333c717afe553cb9132fbf2f1ecdf5dcb1b8,1,1,14,0,0,Train/14/00038_00029_00013.png
f83eaa8240305367a31583567047a5663500f4987f8223c6240dc210ae367794,1,1,2,0,0,Train/2/00017_00028_00015.png
f8536d18e57c54ea7c10740d167b7adc1c072973a2b45bdc33927e914eae3abb,1,1,1,0,0,Train/1/00014_00019_00021.png
f8596fcbc5f2dd01c0f41a6cc8523e02a38fc5bfde3339d71add2d5ed9b9117f,1,1,33,0,0,Train/33/00001_00051_00025.png
f85a2a79a6da1a5008e10cc4b973616e09cab03e262f763bc392beea568192e4,1,1,13,0,0,Train/13/00035_00038_00007.png
f86428441e9c3d5cbf2e697e693075b48bc7a1dd4ca0a16e6068388282018c57,1,1,5,0,0,Train/5/00021_00010_00019.png
f867027231452916af9718d39a7eae8d2e4512e2b410c8d21f2979768389c108,1,1,4,0,0,Train/4/00020_00000_00017.png
f86989d79291999367b72d9fcc2fcdfe7597c280741b7492b46c4b328a73870d,1,1,33,0,0,Train/33/00001_00040_00016.png
f876a253ebb004bbcf6f341387fdffb99a0348786eeb266807b4f306432f0fd5,1,1,9,0,0,Train/9/00028_00014_00021.png
f88220874ace6ecd96d8a14e57f3fd736fb3d2097f391d93f15d86c534e2147b,1,1,7,0,0,Train/7/00025_00047_00000.png
f883aacafdaa50c735930d08f84c9a0df1dcf7b8667185963942e40c2fbb5824,1,1,1,0,0,Train/1/00014_00025_00015.png
f8864505faa6e316b6f2f49e83beebdc9b22a0760beb65c58da819c4cf9f0b57,1,1,2,0,0,Train/2/00017_00011_00026.png
f889de00919363cb05218b218cc2a321697d47d2fdcfdeca0144b5c36971469a,1,1,2,0,0,Train/2/00017_00019_00003.png
f88bd0c654f4d84d8bf2d9c3393a0526e660d51f39f0db24173263132ab6477e,1,1,14,0,0,Train/14/00038_00063_00007.png
f89041615017c8f01b3a3eff16d4090701fac94797583b9b43ceaa1ff3f5b362,1,1,13,0,0,Train/13/00035_00030_00007.png
f892bc88948340c392c21b32a1ab394a5ec4ccead02b2d00c4788e4a13bd47d4,1,1,9,0,0,Train/9/00028_00015_00022.png
f89b567cde6b70d58b0ccad085e851d1b805dd038c4c560b83490aac50d67a51,1,1,2,0,0,Train/2/00017_00005_00009.png
f8a840b6d246ae18dac5f8b35477b9617b6c75688688845419a6d53e957a69bc,1,1,6,0,0,Train/6/00023_00009_00009.png
f8ab1da59536f15716ddfa6e64e3ff2c924f7af627d5649ef3b1e6ff43116367,1,1,9,0,0,Train/9/00028_00003_00014.png
